-1.491
-2.23
-0.699
-1.978
-0.903
-3.23
-11
-11
-3.987
-4.286
-1.4
-0.987
-3.82
-0.708
-3.243
0
-0.279
-11
-1.6
-1.748
-11
-3.114
-0.204
-3.954
-2.079
-2.543
-11
0.043
0
-4
-3
-0.672
-11
-1.491
-2
-0.477
-2.029
-11
0.7
-11
-1.613
-2.778
-2.301
-11
-1.301
-0.079
-1
-3.371
-2.885
-2.255
0.398
0.699
-2.146
-1.301
-2
-1.954
-3.38
-11
-2.885
-11
-1.301
-0.342
-0.851
-0.415
-0.69
-1.964
-3.778
-11
-1.519
-11
-0.716
-1.7
-11
-3.947
-2.086
-3.525
-1.5
-1.146
-11
-1.929
-3.23
-0.898
-1.5
-2.352
-0.699
-0.398
-1.602
0
-0.8
-0.255
-1.301
-3.423
-1.322
-0.431
-2
-0.8
-0.895
-1.914
-1.602
-2.751
-2.097
-1.301
-0.69
-2.964
-1.519
-2.826
-0.362
-0.613
-11
-1.505
-11
-11
-2.787
-11
-2.398
-2.685
-1.3
-1.415
-2.875
-2.688
-0.176
-0.778
-0.845
-1.653
-1.342
-3.505
-1.699
0.046
-0.6
-1.491
-0.3
-2.496
-0.146
-3.23
-2.1
-1.602
-0.699
-3.204
-11
-3.964
-0.415
-2.638
-0.5
-2.953
-0.204
-0.199
-1.934
-1.991
-2.724
-2.1
-0.3
-0.122
-1.439
-0.301
-2.344
-2.301
-2.994
-2.761
-0.462
-0.342
-11
-3.568
-11
-0.255
-0.531
-1.681
-1.941
-2.199
-0.38
-0.398
-3.744
-11
-1.69
-1.322
-2.857
-2.301
-11
-11
-4.004
-2.477
-11
-1.8
-3.886
-11
-11
-3.716
-0.301
-0.954
0
-2.324
-2.041
-1.556
-11
-11
-2.583
-1.806
-0.23
-1.204
-1.362
-2.959
-1.301
-1.279
0.043
-1.9
-1.398
-2.613
0.301
-2.624
-1.3
-0.663
-0.342
-1.871
-0.623
-11
-2.699
-1.477
-0.69
-1.9
-11
-0.199
-0.491
-1.903
-2.505
-3.134
-11
-0.036
-0.556
-11
-4.204
-0.763
0.367
-1.491
-1.851
-1.58
0.695
-0.477
-1.699
-2.072
-0.097
-3.199
0.222
-2.699
0
-11
-1.322
-0.839
-2.072
-3.041
-1.699
-11
0.398
-1
-0.301
-2.792
-2.152
-0.146
-2.415
-2.875
-0.079
-2.699
-11
-3.591
-2.681
-2.964
-11
-1.1
0.155
0.323
-1.301
-1.699
-2.58
-2.58
-0.161
-0.4
-3.38
-2.477
-1.079
-11
-1.049
-1.972
0.155
-3.866
-2.5
-3.301
-11
-4.161
-0.311
-0.9
-2.58
-11
-2.6
-0.322
-1.23
0.301
-0.519
-1.972
-11
-3.079
-11
-2.899
-2.057
-0.6
-1.38
-4.029
-3.117
-2
-4.519
-2.626
-2.845
-1.699
-3.581
-0.964
-2.8
-2.914
-3.079
-2.727
-3.033
-0.903
-0.903
-11
0
-0.362
-3.14
-0.041
-1.462
-2.358
-0.6
-2.643
-1.255
0.638
0
-1.903
-0.568
-0.204
-2.52
-11
-0.176
-1.041
-11
-1.5
-2.2
-3
-2.477
-11
-11
-3.398
-2.903
-0.342
-3.74
-3.352
-11
-2.736
-11
-1.041
-1.929
-2
-3.21
-2.442
-2.076
-0.699
0.155
-2
-1.914
-1.462
-1.7
-1.792
-11
-1.58
-3.681
-1.954
-4.408
-0.477
0.201
-11
-11
0.222
-2.544
-11
-0.6
-11
-11
-11
-11
-2.1
-2.617
0.046
-4.021
-2.699
-2.045
-1.847
0.301
-11
-0.204
-11
-2.301
-2.149
-0.477
-11
-0.255
-1.74
-1.643
-3.775
0
-2.161
-11
-0.505
-3
-0.663
-0.9
-2.013
-1.607
-1.301
-1.146
-2.446
-0.204
-1.778
-1.623
0.699
-3.117
-3.415
-11
-0.602
-2.477
-1
-11
-1.6
-1.3
-1.829
-0.505
-2.079
-2.653
-3.236
-2.041
-3.248
-2.74
-1.462
0
-11
-1.1
0
-1.352
0.237
-1.4
-1.041
-1.653
-1.146
-2
-2.823
-2.279
-11
-1.643
-1.857
-3.204
-2
-1
-2
-0.362
-2.702
-2.447
-0.556
-1.778
-0.199
-3.301
-0.6
-3.38
-3.243
-2.111
-0.5
-1.908
0.164
-2.968
-11
-3.667
-1.826
-0.041
-2.602
-0.699
-3.223
-11
-1
-2.301
-1.1
-0.199
-3.591
0.155
-4.255
-0.301
0.119
-1.301
-1.9
-2.832
-0.255
-2.952
-3.204
-2.398
-3.544
-3.881
-2.903
-11
-0.079
-3.591
-4.338
-1.653
-2.38
-11
-0.23
-0.903
-11
-11
-2.491
0.031
-11
-11
-2
-1.29
-3.993
-1.949
-1.362
-0.161
-0.279
-1.334
-1.093
-0.633
-2.587
-11
-2.778
-0.778
-1.833
-0.9
-11
-1.531
-2.328
-1.3
-4.079
-2.92
-3.353
-0.477
-0.898
-0.633
-2.806
-3.756
-1.9
-11
-3.544
-0.114
-0.3
-2
-0.161
-4.049
-3.724
0.097
-3.602
-2.961
-3.176
-0.398
-0.5
-11
-1.585
-0.845
-11
-3.297
-2.2
-3
-0.362
-1.505
-1.362
-2.301
-1.23
-2.041
-3.708
-11
-1.447
-0.176
-1.294
-1.613
-1
-1.934
0.155
-2.107
-0.23
-1.708
-0.079
-0.799
-0.643
-11
-0.079
-0.919
-0.954
-0.431
